@relation 'IM_auto-status_intelligibility-weka.filters.unsupervised.attribute.Remove-R105-118,121-weka.filters.unsupervised.attribute.Remove-R106-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 10-weka.filters.unsupervised.attribute.Remove-R3'

@attribute timeSinceLastOMsg numeric
@attribute log(lastOMsg) numeric
@attribute KBCountFeature(60) numeric
@attribute log(KBCountFeature(60)) numeric
@attribute KBCountFeature(30) numeric
@attribute log(KBCountFeature(30)) numeric
@attribute Focus {'out of focus','in focus'}
@attribute UserInputCountFeature(120) numeric
@attribute log(UserInputCountFeature(120)) numeric
@attribute _future_respondedWithin(60) {0,1}

@data
21,1.342423,166,2.222716,53,1.732394,'in focus',1802,3.255996,1
2,0.477121,162,2.212188,32,1.518514,'out of focus',1620,3.209783,0
12,1.113943,49,1.69897,49,1.69897,'out of focus',2699,3.431364,1
15,1.20412,49,1.69897,45,1.662758,'in focus',2850,3.454997,1
9,1,112,2.053078,63,1.80618,'out of focus',3022,3.480438,1
18,1.278754,180,2.257679,112,2.053078,'out of focus',1674,3.224015,1
17,1.255273,136,2.136721,83,1.924279,'out of focus',583,2.766413,1
64,1.812913,0,0,0,0,'out of focus',230,2.363612,1
8,0.954243,35,1.556303,35,1.556303,'out of focus',78,1.897627,0
5,0.778151,163,2.214844,97,1.991226,'out of focus',1205,3.081347,1
13,1.146128,133,2.127105,96,1.986772,'out of focus',2641,3.421933,1
260,2.416641,0,0,0,0,'out of focus',1049,3.021189,0
8,0.954243,220,2.344392,177,2.25042,'out of focus',305,2.485721,1
17,1.255273,121,2.08636,52,1.724276,'out of focus',645,2.810233,1
25,1.414973,53,1.732394,15,1.20412,'in focus',579,2.763428,1
15,1.20412,71,1.857333,18,1.278754,'in focus',543,2.735599,1
67,1.832509,0,0,0,0,'in focus',92,1.968483,1
5,0.778151,143,2.158362,58,1.770852,'out of focus',429,2.633468,1
7,0.90309,76,1.886491,41,1.623249,'out of focus',1013,3.006038,1
7,0.90309,214,2.332438,59,1.778151,'out of focus',854,2.931966,1
3,0.60206,135,2.133539,26,1.431364,'out of focus',612,2.78746,1
9,1,188,2.276462,100,2.004321,'out of focus',721,2.858537,0
11,1.079181,124,2.09691,94,1.977724,'out of focus',1922,3.283979,1
9,1,192,2.285557,120,2.082785,'out of focus',862,2.936011,0
25,1.414973,192,2.285557,27,1.447158,'out of focus',862,2.936011,0
4,0.69897,481,2.683047,181,2.260071,'in focus',1583,3.199755,1
5,0.778151,330,2.519828,122,2.089905,'in focus',1270,3.104146,1
18,1.278754,166,2.222716,46,1.672098,'in focus',1052,3.022428,1
31,1.50515,150,2.178977,0,0,'in focus',808,2.907949,1
6,0.845098,76,1.886491,24,1.39794,'in focus',792,2.899273,1
8,0.954243,31,1.50515,30,1.491362,'in focus',618,2.791691,1
17,1.255273,54,1.740363,24,1.39794,'in focus',211,2.326336,1
25,1.414973,54,1.740363,24,1.39794,'in focus',173,2.240549,1
17,1.255273,192,2.285557,84,1.929419,'in focus',248,2.396199,1
10,1.041393,169,2.230449,73,1.869232,'in focus',277,2.444045,1
45,1.662758,73,1.869232,0,0,'in focus',253,2.404834,1
13,1.146128,75,1.880814,75,1.880814,'in focus',524,2.720159,1
16,1.230449,119,2.079181,44,1.653213,'in focus',456,2.659916,1
104,2.021189,684,2.835691,364,2.562293,'out of focus',1919,3.283301,1
57,1.763428,1619,3.209515,1354,3.131939,'out of focus',2285,3.359076,1
12,1.113943,487,2.68842,174,2.243038,'in focus',2438,3.387212,1
3,0.60206,275,2.440909,67,1.832509,'in focus',2337,3.368845,1
9,1,135,2.133539,83,1.924279,'in focus',950,2.978181,1
19,1.30103,81,1.913814,35,1.556303,'in focus',252,2.403121,1
18,1.278754,161,2.209515,57,1.763428,'in focus',292,2.466868,1
9,1,123,2.093422,74,1.875061,'in focus',291,2.465383,1
11,1.079181,150,2.178977,76,1.886491,'in focus',331,2.521138,1
1,0.30103,183,2.264818,110,2.045323,'in focus',334,2.525045,1
9,1,176,2.247973,110,2.045323,'out of focus',381,2.582063,0
206,2.31597,506,2.705008,308,2.489958,'out of focus',1190,3.075912,0
15,1.20412,190,2.281033,64,1.812913,'in focus',487,2.68842,1
10,1.041393,258,2.4133,140,2.149219,'out of focus',794,2.900367,0
153,2.187521,596,2.775974,70,1.851258,'out of focus',2187,3.340047,0
9,1,274,2.439333,131,2.120574,'out of focus',1760,3.245759,0
1445,3.160168,16,1.230449,8,0.954243,'out of focus',8000,3.903144,1
1458,3.164055,16,1.230449,8,0.954243,'out of focus',8228,3.915347,1
12,1.113943,71,1.857333,60,1.78533,'out of focus',7991,3.902655,0
2,0.477121,232,2.367356,160,2.206826,'in focus',683,2.835056,1
112,2.053078,624,2.79588,544,2.736397,'out of focus',4666,3.669038,0
409,2.612784,0,0,0,0,'out of focus',629,2.799341,0
44,1.653213,42,1.633468,0,0,'out of focus',1447,3.160769,1
11,1.079181,55,1.748188,55,1.748188,'out of focus',1265,3.102434,1
19,1.30103,254,2.40654,56,1.755875,'out of focus',1131,3.053846,0
7,0.90309,307,2.488551,125,2.100371,'in focus',888,2.948902,1
10,1.041393,220,2.344392,49,1.69897,'in focus',794,2.900367,1
20,1.322219,151,2.181844,34,1.544068,'out of focus',720,2.857935,1
25,1.414973,135,2.133539,24,1.39794,'in focus',660,2.820201,1
8,0.954243,148,2.173186,107,2.033424,'out of focus',2225,3.347525,1
13,1.146128,97,1.991226,41,1.623249,'out of focus',1444,3.159868,0
30,1.491362,84,1.929419,15,1.20412,'out of focus',1599,3.20412,0
19,1.30103,216,2.33646,93,1.973128,'out of focus',400,2.603144,1
25,1.414973,115,2.064458,14,1.176091,'out of focus',1025,3.011147,1
17,1.255273,42,1.633468,28,1.462398,'out of focus',1044,3.019116,1
20,1.322219,128,2.11059,99,2,'out of focus',1131,3.053846,1
40,1.612784,176,2.247973,98,1.995635,'out of focus',1220,3.086716,1
102,2.012837,0,0,0,0,'out of focus',700,2.845718,0
139,2.146128,0,0,0,0,'in focus',150,2.178977,1
152,2.184691,0,0,0,0,'in focus',241,2.383815,1
3,0.60206,123,2.093422,123,2.093422,'in focus',379,2.579784,1
15,1.20412,123,2.093422,93,1.973128,'in focus',379,2.579784,1
11,1.079181,157,2.198657,54,1.740363,'out of focus',497,2.697229,1
2,0.477121,117,2.071882,65,1.819544,'out of focus',779,2.892095,1
2,0.477121,94,1.977724,40,1.612784,'in focus',1265,3.102434,1
418,2.622214,0,0,0,0,'out of focus',0,0,0
335,2.526339,0,0,0,0,'out of focus',0,0,0
8,0.954243,7,0.90309,7,0.90309,'in focus',2160,3.334655,1
16,1.230449,21,1.342423,14,1.176091,'out of focus',2602,3.415474,1
20,1.322219,21,1.342423,14,1.176091,'in focus',2823,3.450865,1
25,1.414973,39,1.60206,32,1.518514,'in focus',2831,3.452093,1
8,0.954243,140,2.149219,113,2.056905,'in focus',2738,3.437592,1
17,1.255273,173,2.240549,80,1.908485,'out of focus',1519,3.181844,0
59,1.778151,53,1.732394,46,1.672098,'out of focus',1530,3.184975,1
22,1.361728,102,2.012837,44,1.653213,'out of focus',4467,3.650113,0
27,1.447158,192,2.285557,115,2.064458,'out of focus',3584,3.554489,1
10,1.041393,177,2.25042,66,1.826075,'in focus',2222,3.346939,1
3,0.60206,160,2.206826,43,1.643453,'out of focus',2016,3.304706,0
12,1.113943,39,1.60206,39,1.60206,'out of focus',889,2.94939,1
24,1.39794,45,1.662758,23,1.380211,'out of focus',1154,3.062582,0
34,1.544068,45,1.662758,0,0,'out of focus',1154,3.062582,0
38,1.591065,45,1.662758,0,0,'out of focus',1290,3.110926,0
24,1.39794,100,2.004321,13,1.146128,'out of focus',1150,3.061075,1
14,1.176091,19,1.30103,17,1.255273,'in focus',1764,3.246745,1
1,0.30103,53,1.732394,53,1.732394,'out of focus',1717,3.235023,0
6,0.845098,53,1.732394,36,1.568202,'out of focus',1513,3.180126,0
18,1.278754,53,1.732394,36,1.568202,'out of focus',1481,3.170848,0
69,1.845098,5,0.778151,5,0.778151,'out of focus',1319,3.120574,1
74,1.875061,36,1.568202,36,1.568202,'out of focus',1128,3.052694,1
8,0.954243,81,1.913814,28,1.462398,'out of focus',773,2.888741,1
132,2.123852,71,1.857333,33,1.531479,'out of focus',1121,3.049993,0
636,2.804139,145,2.164353,58,1.770852,'out of focus',1136,3.05576,0
9,1,141,2.152288,103,2.017033,'out of focus',1229,3.089905,1
21,1.342423,212,2.32838,91,1.963788,'out of focus',1243,3.09482,1
44,1.653213,206,2.31597,107,2.033424,'in focus',1190,3.075912,1
4,0.69897,176,2.247973,93,1.973128,'out of focus',1065,3.027757,1
1524,3.18327,0,0,0,0,'out of focus',80,1.908485,0
6,0.845098,74,1.875061,67,1.832509,'in focus',2099,3.322219,1
1,0.30103,290,2.463893,159,2.20412,'in focus',686,2.836957,1
22,1.361728,205,2.313867,36,1.568202,'in focus',424,2.628389,1
55,1.748188,26,1.431364,0,0,'in focus',219,2.342423,0
78,1.897627,0,0,0,0,'in focus',127,2.10721,0
97,1.991226,0,0,0,0,'in focus',125,2.100371,0
119,2.079181,0,0,0,0,'in focus',7,0.90309,0
133,2.127105,0,0,0,0,'in focus',10,1.041393,1
10,1.041393,111,2.049218,102,2.012837,'in focus',127,2.10721,1
11,1.079181,183,2.264818,93,1.973128,'in focus',300,2.478567,1
47,1.681241,65,1.819544,0,0,'in focus',277,2.444045,1
56,1.755875,23,1.380211,0,0,'in focus',223,2.350248,1
13,1.146128,216,2.33646,101,2.0086,'in focus',221,2.346353,1
4,0.69897,181,2.260071,61,1.792392,'out of focus',236,2.374748,0
63,1.80618,124,2.09691,124,2.09691,'out of focus',1491,3.173769,0
83,1.924279,258,2.4133,234,2.371068,'out of focus',1564,3.194514,0
102,2.012837,538,2.731589,320,2.506505,'out of focus',1282,3.108227,0
104,2.021189,534,2.728354,302,2.481443,'out of focus',1279,3.10721,0
2581,3.411956,0,0,0,0,'out of focus',1,0.30103,0
11,1.079181,33,1.531479,6,0.845098,'in focus',2711,3.43329,1
9904,3.995854,54,1.740363,32,1.518514,'out of focus',2954,3.470557,1
6,0.845098,82,1.919078,40,1.612784,'in focus',3082,3.488974,1
6,0.845098,87,1.944483,45,1.662758,'out of focus',3074,3.487845,1
35,1.556303,170,2.232996,125,2.100371,'in focus',2352,3.371622,1
12,1.113943,177,2.25042,88,1.94939,'in focus',1808,3.257439,1
17,1.255273,172,2.238046,51,1.716003,'in focus',1429,3.155336,1
6,0.845098,132,2.123852,26,1.431364,'out of focus',1463,3.165541,0
34,1.544068,30,1.491362,0,0,'out of focus',2022,3.305996,1
44,1.653213,117,2.071882,80,1.908485,'out of focus',3241,3.510813,0
255,2.40824,0,0,0,0,'out of focus',308,2.489958,0
273,2.437751,0,0,0,0,'out of focus',297,2.474216,0
8,0.954243,19,1.30103,19,1.30103,'out of focus',251,2.401401,0
10,1.041393,225,2.354108,83,1.924279,'out of focus',2354,3.371991,0
1143,3.058426,54,1.740363,0,0,'out of focus',301,2.480007,1
1148,3.06032,54,1.740363,0,0,'out of focus',384,2.585461,1
1170,3.068557,167,2.225309,113,2.056905,'in focus',568,2.755112,1
1174,3.070038,143,2.158362,143,2.158362,'in focus',539,2.732394,1
13,1.146128,170,2.232996,107,2.033424,'in focus',450,2.654177,1
22,1.361728,194,2.290035,58,1.770852,'in focus',435,2.639486,1
31,1.50515,209,2.322219,39,1.60206,'in focus',450,2.654177,1
13,1.146128,97,1.991226,37,1.579784,'out of focus',1016,3.007321,1
21,1.342423,49,1.69897,12,1.113943,'out of focus',1581,3.199206,1
21,1.342423,300,2.478567,163,2.214844,'in focus',1430,3.15564,1
28,1.462398,293,2.468347,130,2.117271,'in focus',1107,3.04454,1
41,1.623249,258,2.4133,103,2.017033,'in focus',430,2.634477,1
29,1.477121,153,2.187521,8,0.954243,'in focus',433,2.63749,1
31,1.50515,148,2.173186,0,0,'in focus',418,2.622214,1
62,1.799341,0,0,0,0,'in focus',265,2.424882,1
65,1.819544,0,0,0,0,'in focus',253,2.404834,1
19,1.30103,16,1.230449,16,1.230449,'in focus',157,2.198657,1
14,1.176091,21,1.342423,21,1.342423,'out of focus',41,1.623249,1
17,1.255273,43,1.643453,43,1.643453,'out of focus',64,1.812913,1
4,0.69897,73,1.869232,59,1.778151,'in focus',198,2.298853,1
10,1.041393,73,1.869232,59,1.778151,'in focus',198,2.298853,1
19,1.30103,73,1.869232,30,1.491362,'in focus',197,2.296665,1
21,1.342423,73,1.869232,28,1.462398,'in focus',197,2.296665,1
9,1,144,2.161368,88,1.94939,'out of focus',269,2.431364,0
12,1.113943,136,2.136721,88,1.94939,'out of focus',269,2.431364,0
14,1.176091,118,2.075547,88,1.94939,'out of focus',269,2.431364,0
19,1.30103,112,2.053078,73,1.869232,'out of focus',269,2.431364,0
21,1.342423,107,2.033424,57,1.763428,'out of focus',269,2.431364,0
4226,3.626032,0,0,0,0,'out of focus',0,0,0
4233,3.626751,0,0,0,0,'out of focus',0,0,0
529,2.724276,71,1.857333,71,1.857333,'out of focus',1453,3.162564,0
24,1.39794,81,1.913814,4,0.69897,'out of focus',1392,3.143951,1
9,1,35,1.556303,19,1.30103,'in focus',1267,3.103119,1
15,1.20412,50,1.70757,46,1.672098,'in focus',1201,3.079904,1
10,1.041393,118,2.075547,111,2.049218,'in focus',1093,3.039017,0
11,1.079181,118,2.075547,105,2.025306,'in focus',1093,3.039017,0
31,1.50515,173,2.240549,0,0,'out of focus',2716,3.43409,1
571,2.757396,26,1.431364,0,0,'out of focus',2294,3.360783,1
572,2.758155,18,1.278754,0,0,'out of focus',2291,3.360215,1
575,2.760422,11,1.079181,0,0,'out of focus',2325,3.36661,1
580,2.764176,0,0,0,0,'out of focus',2628,3.419791,1
4,0.69897,22,1.361728,22,1.361728,'out of focus',3465,3.539829,0
17,1.255273,260,2.416641,129,2.113943,'out of focus',1214,3.084576,1
1,0.30103,160,2.206826,104,2.021189,'out of focus',1043,3.018701,0
10,1.041393,151,2.181844,63,1.80618,'out of focus',974,2.989005,0
1717,3.235023,0,0,0,0,'out of focus',1449,3.161368,0
1723,3.236537,0,0,0,0,'out of focus',1438,3.158061,0
1731,3.238548,0,0,0,0,'out of focus',1438,3.158061,0
14,1.176091,4,0.69897,4,0.69897,'out of focus',114,2.060698,0
1427,3.154728,0,0,0,0,'out of focus',59,1.778151,0
1431,3.155943,0,0,0,0,'out of focus',59,1.778151,0
1450,3.161667,0,0,0,0,'out of focus',36,1.568202,0
354,2.550228,0,0,0,0,'out of focus',0,0,0
359,2.556303,0,0,0,0,'out of focus',0,0,0
363,2.561101,0,0,0,0,'out of focus',0,0,0
4129,3.61595,0,0,0,0,'out of focus',0,0,1
11,1.079181,0,0,0,0,'out of focus',0,0,1
6,0.845098,0,0,0,0,'in focus',0,0,1
15,1.20412,0,0,0,0,'in focus',0,0,1
8,0.954243,0,0,0,0,'in focus',0,0,1
11,1.079181,0,0,0,0,'in focus',0,0,1
18,1.278754,0,0,0,0,'in focus',0,0,1
12,1.113943,0,0,0,0,'in focus',0,0,1
7,0.90309,0,0,0,0,'in focus',0,0,1
0,0,0,0,0,0,'in focus',0,0,1
7,0.90309,0,0,0,0,'out of focus',0,0,1
6,0.845098,0,0,0,0,'in focus',0,0,1
12,1.113943,0,0,0,0,'in focus',0,0,1
6,0.845098,0,0,0,0,'in focus',0,0,1
4,0.69897,0,0,0,0,'in focus',0,0,1
7,0.90309,0,0,0,0,'in focus',0,0,1
23,1.380211,0,0,0,0,'in focus',0,0,1
27,1.447158,0,0,0,0,'out of focus',0,0,1
34,1.544068,0,0,0,0,'out of focus',0,0,1
16,1.230449,244,2.389166,103,2.017033,'in focus',569,2.755875,1
15,1.20412,180,2.257679,55,1.748188,'out of focus',673,2.82866,1
4,0.69897,88,1.94939,59,1.778151,'in focus',1101,3.042182,1
13,1.146128,122,2.089905,51,1.716003,'out of focus',1075,3.031812,0
33,1.531479,151,2.181844,8,0.954243,'out of focus',957,2.981366,1
24,1.39794,220,2.344392,126,2.103804,'out of focus',1494,3.174641,0
29,1.477121,245,2.390935,121,2.08636,'out of focus',1503,3.177248,0
955,2.980458,11,1.079181,7,0.90309,'out of focus',2155,3.333649,1
964,2.984527,11,1.079181,0,0,'out of focus',2097,3.321805,1
982,2.992554,7,0.90309,0,0,'in focus',2233,3.349083,1
5,0.778151,112,2.053078,112,2.053078,'in focus',1820,3.26031,1
8,0.954243,141,2.152288,107,2.033424,'out of focus',1647,3.216957,1
36,1.568202,80,1.908485,1,0.30103,'out of focus',751,2.876218,0
14,1.176091,89,1.954243,62,1.799341,'out of focus',2546,3.406029,0
503,2.702431,411,2.614897,22,1.361728,'out of focus',2007,3.302764,0
511,2.70927,434,2.638489,60,1.78533,'out of focus',2014,3.304275,0
518,2.715167,369,2.568202,64,1.812913,'out of focus',2006,3.302547,0
10,1.041393,43,1.643453,19,1.30103,'out of focus',1654,3.218798,0
26,1.431364,66,1.826075,19,1.30103,'out of focus',1693,3.228913,0
1,0.30103,85,1.934498,11,1.079181,'out of focus',1337,3.126456,1
6,0.845098,68,1.838849,11,1.079181,'in focus',1425,3.15412,1
27,1.447158,79,1.90309,51,1.716003,'out of focus',1548,3.190051,0
36,1.568202,125,2.100371,66,1.826075,'out of focus',1379,3.139879,1
38,1.591065,125,2.100371,66,1.826075,'out of focus',1379,3.139879,1
77,1.892095,142,2.155336,74,1.875061,'out of focus',1505,3.177825,1
20,1.322219,117,2.071882,39,1.60206,'in focus',986,2.994317,1
0,0,114,2.060698,51,1.716003,'in focus',982,2.992554,1
3,0.60206,100,2.004321,45,1.662758,'in focus',927,2.967548,1
7,0.90309,116,2.068186,75,1.880814,'in focus',867,2.93852,1
5,0.778151,141,2.152288,100,2.004321,'out of focus',754,2.877947,0
10,1.041393,137,2.139879,99,2,'out of focus',600,2.778874,0
12,1.113943,137,2.139879,98,1.995635,'out of focus',600,2.778874,0
1653,3.218536,213,2.330414,103,2.017033,'out of focus',585,2.767898,0
1660,3.22037,221,2.346353,92,1.968483,'out of focus',567,2.754348,0
6,0.845098,294,2.469822,83,1.924279,'out of focus',873,2.941511,1
21,1.342423,209,2.322219,24,1.39794,'out of focus',1059,3.025306,1
203,2.30963,86,1.939519,50,1.70757,'out of focus',1710,3.23325,0
211,2.326336,82,1.919078,50,1.70757,'out of focus',1981,3.297104,1
217,2.338456,66,1.826075,0,0,'out of focus',1974,3.295567,1
221,2.346353,50,1.70757,0,0,'out of focus',2130,3.328583,1
239,2.380211,110,2.045323,60,1.78533,'out of focus',2417,3.383456,1
14,1.176091,86,1.939519,26,1.431364,'out of focus',3733,3.572174,0
29,1.477121,155,2.193125,17,1.255273,'out of focus',3546,3.549861,1
25,1.414973,120,2.082785,59,1.778151,'out of focus',3733,3.572174,0
1490,3.173478,0,0,0,0,'out of focus',0,0,0
350,2.545307,428,2.632457,240,2.382017,'out of focus',2327,3.366983,1
371,2.570543,623,2.795185,265,2.424882,'out of focus',2261,3.354493,1
6,0.845098,501,2.700704,284,2.454845,'out of focus',2241,3.350636,0
8,0.954243,509,2.70757,290,2.463893,'out of focus',2171,3.33686,0
116,2.068186,40,1.612784,40,1.612784,'out of focus',4281,3.631647,1
136,2.136721,55,1.748188,37,1.579784,'out of focus',4291,3.63266,1
145,2.164353,116,2.068186,76,1.886491,'out of focus',4086,3.611405,1
16,1.230449,220,2.344392,44,1.653213,'out of focus',1994,3.299943,0
39,1.60206,92,1.968483,0,0,'out of focus',1249,3.09691,0
64,1.812913,80,1.908485,26,1.431364,'in focus',1790,3.253096,1
3,0.60206,63,1.80618,13,1.146128,'in focus',1638,3.214579,1
10,1.041393,39,1.60206,4,0.69897,'in focus',1580,3.198932,1
16,1.230449,39,1.60206,4,0.69897,'in focus',1580,3.198932,1
26,1.431364,43,1.643453,10,1.041393,'out of focus',1588,3.201124,1
11,1.079181,69,1.845098,61,1.792392,'out of focus',2110,3.324488,1
16,1.230449,87,1.944483,26,1.431364,'out of focus',1261,3.101059,0
553,2.74351,0,0,0,0,'in focus',0,0,0
564,2.752048,0,0,0,0,'in focus',0,0,0
4921,3.692142,0,0,0,0,'out of focus',0,0,0
13,1.146128,0,0,0,0,'out of focus',0,0,0
95,1.982271,7,0.90309,0,0,'out of focus',1283,3.108565,1
108,2.037427,41,1.623249,41,1.623249,'in focus',1462,3.165244,1
22,1.361728,144,2.161368,38,1.591065,'out of focus',1983,3.297542,1
4,0.69897,124,2.09691,7,0.90309,'out of focus',2282,3.358506,1
9,1,55,1.748188,15,1.20412,'out of focus',2619,3.418301,1
13,1.146128,54,1.740363,21,1.342423,'in focus',2628,3.419791,1
3,0.60206,28,1.462398,19,1.30103,'out of focus',2620,3.418467,1
5,0.778151,32,1.518514,25,1.414973,'out of focus',2417,3.383456,0
12559,4.09899,410,2.613842,114,2.060698,'out of focus',3010,3.478711,1
13,1.146128,148,2.173186,38,1.591065,'in focus',2043,3.310481,1
10,1.041393,94,1.977724,56,1.755875,'out of focus',2174,3.337459,1
18,1.278754,94,1.977724,56,1.755875,'out of focus',2424,3.384712,1
32,1.518514,88,1.94939,9,1,'in focus',2391,3.378761,1
11,1.079181,165,2.220108,157,2.198657,'in focus',2335,3.368473,1
10,1.041393,182,2.262451,139,2.146128,'in focus',1754,3.244277,1
16,1.230449,230,2.363612,149,2.176091,'in focus',1533,3.185825,1
4,0.69897,254,2.40654,130,2.117271,'out of focus',1455,3.163161,1
12,1.113943,247,2.394452,90,1.959041,'in focus',1548,3.190051,1
18,1.278754,161,2.209515,71,1.857333,'in focus',1351,3.130977,1
26,1.431364,106,2.029384,20,1.322219,'in focus',802,2.904716,1
4,0.69897,139,2.146128,68,1.838849,'out of focus',663,2.822168,1
11,1.079181,98,1.995635,68,1.838849,'out of focus',722,2.859138,1
16,1.230449,110,2.045323,42,1.633468,'out of focus',984,2.993436,1
24,1.39794,110,2.045323,12,1.113943,'in focus',1135,3.055378,1
29,1.477121,86,1.939519,5,0.778151,'in focus',1081,3.034227,1
1,0.30103,80,1.908485,36,1.568202,'out of focus',899,2.954243,0
13,1.146128,78,1.897627,36,1.568202,'out of focus',1478,3.169968,0
14,1.176091,78,1.897627,36,1.568202,'out of focus',1477,3.169674,0
17,1.255273,64,1.812913,36,1.568202,'out of focus',1461,3.164947,0
22,1.361728,44,1.653213,36,1.568202,'out of focus',1481,3.170848,0
96,1.986772,4,0.69897,0,0,'out of focus',1263,3.101747,1
169,2.230449,4,0.69897,4,0.69897,'out of focus',1687,3.227372,1
3,0.60206,34,1.544068,34,1.544068,'in focus',1538,3.187239,1
15,1.20412,34,1.544068,34,1.544068,'in focus',1485,3.172019,1
27,1.447158,54,1.740363,40,1.612784,'in focus',1280,3.107549,1
17,1.255273,160,2.206826,79,1.90309,'in focus',1244,3.095169,1
26,1.431364,160,2.206826,25,1.414973,'in focus',1170,3.068557,1
35,1.556303,186,2.271842,37,1.579784,'in focus',961,2.983175,1
7,0.90309,125,2.100371,46,1.672098,'in focus',967,2.985875,1
9,1,127,2.10721,52,1.724276,'in focus',969,2.986772,1
21,1.342423,206,2.31597,137,2.139879,'in focus',959,2.982271,1
28,1.462398,192,2.285557,55,1.748188,'out of focus',1368,3.136403,0
131,2.120574,2,0.477121,2,0.477121,'out of focus',366,2.564666,1
137,2.139879,2,0.477121,2,0.477121,'out of focus',312,2.495544,1
142,2.155336,2,0.477121,2,0.477121,'in focus',342,2.535294,1
6,0.845098,14,1.176091,12,1.113943,'out of focus',243,2.38739,0
2,0.477121,40,1.612784,38,1.591065,'out of focus',356,2.552668,0
31,1.50515,216,2.33646,178,2.252853,'out of focus',788,2.897077,0
71,1.857333,235,2.372912,33,1.531479,'out of focus',852,2.930949,1
76,1.886491,222,2.348305,59,1.778151,'out of focus',874,2.942008,1
18,1.278754,240,2.382017,115,2.064458,'out of focus',567,2.754348,0
24,1.39794,241,2.383815,132,2.123852,'out of focus',566,2.753583,0
8,0.954243,124,2.09691,91,1.963788,'out of focus',1742,3.241297,1
13,1.146128,124,2.09691,89,1.954243,'out of focus',1998,3.300813,1
17,1.255273,140,2.149219,90,1.959041,'out of focus',2001,3.301464,1
7,0.90309,146,2.167317,39,1.60206,'out of focus',2219,3.346353,0
17,1.255273,68,1.838849,48,1.690196,'out of focus',3660,3.5636,0
25,1.414973,52,1.724276,30,1.491362,'out of focus',3517,3.546296,0
1369,3.136721,81,1.913814,34,1.544068,'out of focus',1593,3.202488,1
1373,3.137987,82,1.919078,38,1.591065,'in focus',1690,3.228144,1
12,1.113943,165,2.220108,114,2.060698,'out of focus',1303,3.115278,0
